ATIVO;DESC ATIVO;COMPONENTE;PROJETO;MDO;CODIGO;DESC CODIGO;FATOR I;FATOR R;FILTRO
;RAMAL SERV.BIFAS.2X25+25 (TRIPLEX) PERFURACAO;RAS25T35;RONDONIA;MATERIAL;90355;CONECTOR DERIV PERFURAT C/C 1,0KV 35-120MM2/10-35MM2;2.0;2.0;
RTAM35A;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PARA CABO 2 AWG;RAS35Q2;RONDONIA;MAO-DE-OBRA;1117;Conexão Tipo ampactinho, por peça.;4.0;4.0;
;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PARA CABO 2 AWG;RAS35Q2;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;1.0;1.0;
;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PARA CABO 2 AWG;RAS35Q2;RONDONIA;MATERIAL;90306;ALCA PREF DISTR ACO-ZINC 7,30-8,20MM 610MM VRM;1.0;1.0;
;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PARA CABO 2 AWG;RAS35Q2;RONDONIA;MATERIAL;90477;CONEC CUNHA RML COBR TP VII 4,66-10,11/4,66-8,30MM BR/VM;4.0;4.0;
RTAM35;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PERFURACAO;RAS35Q35;RONDONIA;MAO-DE-OBRA;1117;Conexão Tipo ampactinho, por peça.;1.0;1.0;
;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PERFURACAO;RAS35Q35;RONDONIA;MAO-DE-OBRA;1120;Conexão Tipo de aperto, por peça.;3.0;3.0;
;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PERFURACAO;RAS35Q35;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;1.0;1.0;
;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PERFURACAO;RAS35Q35;RONDONIA;MATERIAL;90306;ALCA PREF DISTR ACO-ZINC 7,30-8,20MM 610MM VRM;1.0;1.0;
;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PERFURACAO;RAS35Q35;RONDONIA;MATERIAL;90477;CONEC CUNHA RML COBR TP VII 4,66-10,11/4,66-8,30MM BR/VM;1.0;1.0;
;RAMAL SERV.TRIF.3X35X35 (QUADRIPLEX) PERFURACAO;RAS35Q35;RONDONIA;MATERIAL;90355;CONECTOR DERIV PERFURAT C/C 1,0KV 35-120MM2/10-35MM2;3.0;3.0;
RETCA;RETENCIONAMENTO DE CABO POR METRO;RET-METRO;RONDONIA;MAO-DE-OBRA;1114;Retensionamento e nivelamento, por metro.;1.0;1.0;
TERRA1;ATERRAMENTO DE EQUIPAMENTOS - 1 HASTE;ROATE1;RONDONIA;MAO-DE-OBRA;1126;Aterramento completo com uma haste.;1.0;1.0;
;ATERRAMENTO DE EQUIPAMENTOS - 1 HASTE;ROATE1;RONDONIA;MAO-DE-OBRA;1119;Conexão Tipo compressão, por peça.;1.0;1.0;
;ATERRAMENTO DE EQUIPAMENTOS - 1 HASTE;ROATE1;RONDONIA;MATERIAL;90257;CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2;3.0;3.0;
;ATERRAMENTO DE EQUIPAMENTOS - 1 HASTE;ROATE1;RONDONIA;MATERIAL;90489;CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM;1.0;1.0;
;ATERRAMENTO DE EQUIPAMENTOS - 1 HASTE;ROATE1;RONDONIA;MATERIAL;90462;HASTE ATERRAMENTO CIRC 2400X14,3MM S/ ROSCA;1.0;1.0;
TERRA3;ATERRAMENTO COM 3 HASTES;ROATE3;RONDONIA;MAO-DE-OBRA;1125;Aterramento completo com três hastes.;1.0;1.0;
;ATERRAMENTO COM 3 HASTES;ROATE3;RONDONIA;MAO-DE-OBRA;1119;Conexão Tipo compressão, por peça.;3.0;3.0;
;ATERRAMENTO COM 3 HASTES;ROATE3;RONDONIA;MATERIAL;90257;CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2;4.0;4.0;
;ATERRAMENTO COM 3 HASTES;ROATE3;RONDONIA;MATERIAL;90489;CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM;3.0;3.0;
;ATERRAMENTO COM 3 HASTES;ROATE3;RONDONIA;MATERIAL;90462;HASTE ATERRAMENTO CIRC 2400X14,3MM S/ ROSCA;3.0;3.0;
B1;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MAO-DE-OBRA;1089;Amarração de condutor no isolador.;3.0;3.0;
;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MAO-DE-OBRA;1030;Tipo N1/M1/B1.;1.0;1.0;
;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MATERIAL;90389;ARRUELA QUADRADA ACO GALV 38X18X3MM;12.0;12.0;
;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MATERIAL;90662;CRUZETA DISTR CONCR TIPO RETAN 2400MM 90X115MM 400DAN CAA2;1.0;1.0;
;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MATERIAL;90391;FIO AMARRACAO ALUMINIO MOLE 1F 6AWG 4.11MM 80DAN;0.45;0.45;
;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MATERIAL;90253;ISOLADOR PILAR PORCEL 15,0KV 220MM 300MM 8.0KN M20 CTC;3.0;3.0;
;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MATERIAL;90445;MAO FRANCESA PLANA ACO GALV 1053X32MM 5MM 3000DAN;1.0;1.0;
;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MATERIAL;90361;PARAFUSO DISTR CAB QUAD ACO-GALV M16 150MM 5000DAN;2.0;2.0;
;ESTRUTURA B1 TRIFASICO;ROB1TRIF;RONDONIA;MATERIAL;90251;PINO ISOLADOR AUTOTRAVANTE ACO M20/M16 168,5MM;3.0;3.0;
B2;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MAO-DE-OBRA;1089;Amarração de condutor no isolador.;6.0;6.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MAO-DE-OBRA;1031;Tipo N2/N3/M2/M3/B2/B3.;1.0;1.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90389;ARRUELA QUADRADA ACO GALV 38X18X3MM;12.0;12.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90662;CRUZETA DISTR CONCR TIPO RETAN 2400MM 90X115MM 400DAN CAA2;1.0;1.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90391;FIO AMARRACAO ALUMINIO MOLE 1F 6AWG 4.11MM 80DAN;0.45;0.45;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90253;ISOLADOR PILAR PORCEL 15,0KV 220MM 300MM 8.0KN M20 CTC;6.0;6.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90445;MAO FRANCESA PLANA ACO GALV 1053X32MM 5MM 3000DAN;2.0;2.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90361;PARAFUSO DISTR CAB QUAD ACO-GALV M16 150MM 5000DAN;2.0;2.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90364;PARAFUSO DISTR CAB QUAD ACO-GALV M16 300MM 5000DAN;1.0;1.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90379;PARAFUSO DISTR ROSC TOTAL ACO-GALV M16 400MM 5000DAN;3.0;3.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90251;PINO ISOLADOR AUTOTRAVANTE ACO M20/M16 168,5MM;6.0;6.0;
;ESTRUTURA B2 TRIFASICO;ROB2TRIF;RONDONIA;MATERIAL;90388;PORCA QUADR PESADA ACO-GALV M16 24X24X13MM 5000DAN;6.0;6.0;
B3;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MAO-DE-OBRA;1031;Tipo N2/N3/M2/M3/B2/B3.;1.0;1.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90389;ARRUELA QUADRADA ACO GALV 38X18X3MM;12.0;12.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90662;CRUZETA DISTR CONCR TIPO RETAN 2400MM 90X115MM 400DAN CAA2;2.0;2.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90448;GANCHO OLHAL ACO-GALV 130X88X13MM 50KN S/TRAVA;3.0;3.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90277;ISOLADOR BASTAO POLIM ANCOR 15.0KV 370MM 380MM 50KN GO;3.0;3.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90440;MANILHA SAPATILHA ACO GALV 110X60X34MM 5000DAN;3.0;3.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90445;MAO FRANCESA PLANA ACO GALV 1053X32MM 5MM 3000DAN;2.0;2.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90446;OLHAL P/ PARAFUSO DISTR ACO-GALV 74X35MM 30X18MM 50KN;3.0;3.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90361;PARAFUSO DISTR CAB QUAD ACO-GALV M16 150MM 5000DAN;4.0;4.0;
;ESTRUTURA B3 TRIFASICO;ROB3TRIF;RONDONIA;MATERIAL;90388;PORCA QUADR PESADA ACO-GALV M16 24X24X13MM 5000DAN;6.0;6.0;
B4;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MAO-DE-OBRA;1089;Amarração de condutor no isolador.;3.0;3.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MAO-DE-OBRA;1032;Tipo N4/M4/B4/TE.;1.0;1.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90389;ARRUELA QUADRADA ACO GALV 38X18X3MM;12.0;12.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90662;CRUZETA DISTR CONCR TIPO RETAN 2400MM 90X115MM 400DAN CAA2;2.0;2.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90391;FIO AMARRACAO ALUMINIO MOLE 1F 6AWG 4.11MM 80DAN;0.45;0.45;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90448;GANCHO OLHAL ACO-GALV 130X88X13MM 50KN S/TRAVA;6.0;6.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90277;ISOLADOR BASTAO POLIM ANCOR 15.0KV 370MM 380MM 50KN GO;6.0;6.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90253;ISOLADOR PILAR PORCEL 15,0KV 220MM 300MM 8.0KN M20 CTC;3.0;3.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90440;MANILHA SAPATILHA ACO GALV 110X60X34MM 5000DAN;6.0;6.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90445;MAO FRANCESA PLANA ACO GALV 1053X32MM 5MM 3000DAN;2.0;2.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90446;OLHAL P/ PARAFUSO DISTR ACO-GALV 74X35MM 30X18MM 50KN;6.0;6.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90361;PARAFUSO DISTR CAB QUAD ACO-GALV M16 150MM 5000DAN;4.0;4.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90364;PARAFUSO DISTR CAB QUAD ACO-GALV M16 300MM 5000DAN;1.0;1.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90379;PARAFUSO DISTR ROSC TOTAL ACO-GALV M16 400MM 5000DAN;3.0;3.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90251;PINO ISOLADOR AUTOTRAVANTE ACO M20/M16 168,5MM;3.0;3.0;
;ESTRUTURA B4 TRIFASICO;ROB4TRIF;RONDONIA;MATERIAL;90388;PORCA QUADR PESADA ACO-GALV M16 24X24X13MM 5000DAN;6.0;6.0;
;SERVIÇO DE BASE DE CONCRETO;ROBSCNC;RONDONIA;MAO-DE-OBRA;1009;Concretar base simples;1.0;1.0;
CA2;CABO ALUM NU 1F CA/AAC 2AWG IRIS;ROCBA2;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;0.0093;0.0093;
;CABO ALUM NU 1F CA/AAC 2AWG IRIS;ROCBA2;RONDONIA;MATERIAL;90258;CABO ALUM NU 1F CA/AAC 2AWG IRIS;0.093;0.093;
CA40;CABO ALUM NU 1F CA/AAC 4/0AWG OXLIP;ROCBA40;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;0.008966667;0.008966667;
;CABO ALUM NU 1F CA/AAC 4/0AWG OXLIP;ROCBA40;RONDONIA;MATERIAL;90260;CABO ALUM NU 1F CA/AAC 4/0AWG OXLIP;0.269;0.269;
CAA10;CABO ALUM NU CAA/ASCR 1F 1/0AWG RAVEN;ROCBAA10;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;0.0074;0.0074;
;CABO ALUM NU CAA/ASCR 1F 1/0AWG RAVEN;ROCBAA10;RONDONIA;MATERIAL;90263;CABO ALUM NU CAA/ASCR 1F 1/0AWG RAVEN;0.222;0.222;
CAA2;CABO ALUM NU CAA/ASCR 1F 2AWG SPARROW;ROCBAA2;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;0.0139;0.0139;
;CABO ALUM NU CAA/ASCR 1F 2AWG SPARROW;ROCBAA2;RONDONIA;MATERIAL;90262;CABO ALUM NU CAA/ASCR 1F 2AWG SPARROW;0.139;0.139;
CAA20;CBO CAA NU 2/0 AWG 1F;ROCBAA20;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;0.009066667;0.009066667;
;CBO CAA NU 2/0 AWG 1F;ROCBAA20;RONDONIA;MATERIAL;690851;CABO ALUM NU CAA/ASCR 1F 2/0AWG QUAIL;0.272;0.272;
CAA336;CABO ALUM NU CAA/ASCR 1F 336,4MCM LINNET;ROCBAA336;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;2.5e-05;2.5e-05;
;CABO ALUM NU CAA/ASCR 1F 336,4MCM LINNET;ROCBAA336;RONDONIA;MATERIAL;690359;CABO ALUM NU CAA/ASCR 1F 336,4MCM LINNET;0.668;0.668;
CAA4;CABO ALUM NU CAA/ASCR 1F 4AWG SWAN;ROCBAA4;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;0.0085;0.0085;
;CABO ALUM NU CAA/ASCR 1F 4AWG SWAN;ROCBAA4;RONDONIA;MATERIAL;90560;CABO ALUM NU CAA/ASCR 1F 4AWG SWAN;0.085;0.085;
CAA40;CABO ALUM NU CAA/ASCR 1F 4/0AWG PENGUIN;ROCBAA40;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;0.014433333;0.014433333;
;CABO ALUM NU CAA/ASCR 1F 4/0AWG PENGUIN;ROCBAA40;RONDONIA;MATERIAL;90264;CABO ALUM NU CAA/ASCR 1F 4/0AWG PENGUIN;0.433;0.433;
CA20;CABO ALUM NU 2/0 AWG 1F CL AA ASTER;ROCBAL2;RONDONIA;MAO-DE-OBRA;1103;Condutores de alumínio, por 100Kg.;0.0065;0.0065;
;CABO ALUM NU 2/0 AWG 1F CL AA ASTER;ROCBAL2;RONDONIA;MATERIAL;130;CABO ALUM NU 2/0 AWG 1F CL AA ASTER;0.195;0.195;
M110;CBO AL CONCENTR 0,6/1KV XLPE 1F 1X10MM2+10MM2;ROCBC110;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;0.0;0.0;
M1X1X10+10;CBO AL CONCENTR 0,6/1KV XLPE 1F 1X10MM2+10MM2;ROCBC110;RONDONIA;MATERIAL;90296;CABO ALUM CONCENTR 0,6/1KV XLPE 1F 1X10MM2+10MM2;1.0;1.0;
M116;CABO ALUM CONCENTR 0,6/1KV XLPE 1F 1X16MM2+16MM2;ROCBC116;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;0.0;0.0;
M1X1X16+16;CABO ALUM CONCENTR 0,6/1KV XLPE 1F 1X16MM2+16MM2;ROCBC116;RONDONIA;MATERIAL;90297;CABO ALUM CONCENTR 0,6/1KV XLPE 1F 1X16MM2+16MM2;1.0;1.0;
P120;CABO ALUM PROT SPL XLPE 1F 120MM2 BLOQ CNZ;ROCBP120;RONDONIA;MAO-DE-OBRA;1104;Condutores de Aluminio, Protegido, por metro;1.0;1.0;
;CABO ALUM PROT SPL XLPE 1F 120MM2 BLOQ CNZ;ROCBP120;RONDONIA;MATERIAL;90267;CABO ALUM PROT SPL XLPE 1F 15,0KV 120MM2 BLOQ CNZ;1.0;1.0;
P185;CABO ALUM PROT SPL XLPE 1F 15,0KV 185MM2 BLOQ CNZ;ROCBP185;RONDONIA;MAO-DE-OBRA;1104;Condutores de Aluminio, Protegido, por metro;1.0;1.0;
;CABO ALUM PROT SPL XLPE 1F 15,0KV 185MM2 BLOQ CNZ;ROCBP185;RONDONIA;MATERIAL;90268;CABO ALUM PROT SPL XLPE 1F 15,0KV 185MM2 BLOQ CNZ;1.0;1.0;
M210;CBO AL MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X10MM2+10MM2;ROCBP210;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;0.0;0.0;
M2X1X10+10;CBO AL MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X10MM2+10MM2;ROCBP210;RONDONIA;MATERIAL;90274;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X10MM2+10MM2;1.0;1.0;
M216;CBO AL MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X16MM2+16MM2;ROCBP216;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;0.0;0.0;
M2X1X16+16;CBO AL MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X16MM2+16MM2;ROCBP216;RONDONIA;MATERIAL;90282;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X16MM2+16MM2;1.0;1.0;
M225;CBO AL MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X25MM2+25MM2;ROCBP225;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;0.0;0.0;
M2X1X25+25;CBO AL MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X25MM2+25MM2;ROCBP225;RONDONIA;MATERIAL;90283;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 2F 2X1X25MM2+25MM2;1.0;1.0;
M310;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X10MM2+10MM2;ROCBP310;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;0.0;0.0;
M3X1X10+10;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X10MM2+10MM2;ROCBP310;RONDONIA;MATERIAL;90285;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X10MM2+10MM2;1.0;1.0;
M3120;CBO AL MULTIPLX 0,6/1,0KV XLPE 3F 3X1X120MM2+70MM2;ROCBP3120;RONDONIA;MAO-DE-OBRA;1102;Condutor multiplex, por metro.;1.0;1.0;
M3X1X120+70;CBO AL MULTIPLX 0,6/1,0KV XLPE 3F 3X1X120MM2+70MM2;ROCBP3120;RONDONIA;MATERIAL;90290;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X120MM2+70MM2;1.0;1.0;
M316;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X16MM2+16MM2;ROCBP316;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;0.0;0.0;
M3X1X16+16;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X16MM2+16MM2;ROCBP316;RONDONIA;MATERIAL;90286;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X16MM2+16MM2;1.0;1.0;
M325;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X25MM2+25MM2;ROCBP325;RONDONIA;MAO-DE-OBRA;1166;Ramal de serviço Multiplex.;0.0;0.0;
M3X1X25+25;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X25MM2+25MM2;ROCBP325;RONDONIA;MATERIAL;90287;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X25MM2+25MM2;1.0;1.0;
M3X1X35+35;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X35MM2+35MM2;ROCBP335;RONDONIA;MAO-DE-OBRA;1102;Condutor multiplex, por metro.;1.0;1.0;
M335;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X35MM2+35MM2;ROCBP335;RONDONIA;MATERIAL;90288;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X35MM2+35MM2;1.0;1.0;
M370;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X70MM2+70MM2;ROCBP370;RONDONIA;MAO-DE-OBRA;1102;Condutor multiplex, por metro.;1.0;1.0;
M3X1X70+70;CBO AL MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X70MM2+70MM2;ROCBP370;RONDONIA;MATERIAL;90289;CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X70MM2+70MM2;1.0;1.0;
P50;CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ;ROCBP50;RONDONIA;MAO-DE-OBRA;1104;Condutores de Aluminio, Protegido, por metro;1.0;1.0;
;CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ;ROCBP50;RONDONIA;MATERIAL;90266;CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ;1.0;1.0;
P70;CABO PROT 34,5KV ALUM 70 MM2 1F 12 FIOS;ROCBP70;RONDONIA;MAO-DE-OBRA;1104;Condutores de Aluminio, Protegido, por metro;1.0;1.0;
;CABO PROT 34,5KV ALUM 70 MM2 1F 12 FIOS;ROCBP70;RONDONIA;MATERIAL;90291;CABO ALUM PROT SPL XLPE 1F 36,2KV 70MM2 BLOQ CNZ;1.0;1.0;
CE1;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1;ROCCE1;RONDONIA;MAO-DE-OBRA;1022;Compacta CE1;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1;ROCCE1;RONDONIA;MATERIAL;90389;ARRUELA QUADRADA ACO GALV 38X18X3MM;3.0;3.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1;ROCCE1;RONDONIA;MATERIAL;90544;BRACO COMP TIPO L 15KV ACO-GALV 354X241MM;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1;ROCCE1;RONDONIA;MATERIAL;90567;ESPACADOR LOSANGULAR PEAD 15KV 340X460MM TRAV CNZ/PRT;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1;ROCCE1;RONDONIA;MATERIAL;90399;ESTRIBO P/ BRACO TIPO L ACO GALV 140X70X50MM 400DAN;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1;ROCCE1;RONDONIA;MATERIAL;90372;PARAFUSO DISTR CAB ABAU ACO-GALV M16 45MM 5000DAN;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1;ROCCE1;RONDONIA;MATERIAL;90373;PARAFUSO DISTR CAB ABAU ACO-GALV M16 70MM 5000DAN;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1;ROCCE1;RONDONIA;MATERIAL;90363;PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN;3.0;3.0;
CE1A;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1A;ROCCE1A;RONDONIA;MAO-DE-OBRA;1023;Compacta CE1A;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1A;ROCCE1A;RONDONIA;MATERIAL;90389;ARRUELA QUADRADA ACO GALV 38X18X3MM;3.0;3.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1A;ROCCE1A;RONDONIA;MATERIAL;90540;BRACO ANTIBALANCO PEAD 15,0KV 305MM CNZ/PRT 180/50DAN;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1A;ROCCE1A;RONDONIA;MATERIAL;90544;BRACO COMP TIPO L 15KV ACO-GALV 354X241MM;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1A;ROCCE1A;RONDONIA;MATERIAL;90567;ESPACADOR LOSANGULAR PEAD 15KV 340X460MM TRAV CNZ/PRT;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1A;ROCCE1A;RONDONIA;MATERIAL;90399;ESTRIBO P/ BRACO TIPO L ACO GALV 140X70X50MM 400DAN;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1A;ROCCE1A;RONDONIA;MATERIAL;90373;PARAFUSO DISTR CAB ABAU ACO-GALV M16 70MM 5000DAN;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE1A;ROCCE1A;RONDONIA;MATERIAL;90363;PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN;3.0;3.0;
CE2;ESTRUTURA PRIMARIA COMPACTA - TIPO CE2;ROCCE2;RONDONIA;MAO-DE-OBRA;1024;Compacta CE2;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE2;ROCCE2;RONDONIA;MATERIAL;90538;ANEL AMAR ELASTOMERICO P/ISOLADOR 15,0KV 45X110X160MM VRM;3.0;3.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE2;ROCCE2;RONDONIA;MATERIAL;90389;ARRUELA QUADRADA ACO GALV 38X18X3MM;3.0;3.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE2;ROCCE2;RONDONIA;MATERIAL;90542;BRACO COMP TIPO C 15KV ACO-GALV 580X365X362MM;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE2;ROCCE2;RONDONIA;MATERIAL;90275;ISOLADOR PINO POLIM 15,0KV 280MM 25MM ANEL 1200DAN CNZ;3.0;3.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE2;ROCCE2;RONDONIA;MATERIAL;90446;OLHAL P/ PARAFUSO DISTR ACO-GALV 74X35MM 30X18MM 50KN;1.0;1.0;
;ESTRUTURA PRIMARIA COMPACTA - TIPO CE2;ROCCE2;RONDONIA;MATERIAL;90365;PARAFUSO DISTR CAB QUAD ACO-GALV M16 350MM 5000DAN;3.0;3.0;
